customer_id,usage_month,active_days,logins,features_used,support_tickets,engagement_score
9840,2024-05-01,30,116,11,1,193.2
9840,2024-06-01,7,19,13,2,86.3
9840,2024-07-01,16,80,6,1,115.0
9840,2024-08-01,3,8,11,3,57.6
9840,2024-09-01,24,109,6,3,145.3
9840,2024-10-01,14,55,15,5,126.5
9840,2024-11-01,19,57,7,2,106.9
9840,2024-12-01,23,83,10,5,139.1
9840,2025-01-01,12,30,7,3,71.0
9840,2025-02-01,9,43,9,4,81.1
9840,2025-03-01,16,70,9,4,114.0
9840,2025-04-01,6,23,10,6,60.1
9840,2025-05-01,14,58,4,4,76.6
9840,2025-06-01,9,35,4,4,50.5
9840,2025-07-01,11,36,5,4,60.2
9840,2025-08-01,15,44,3,4,63.8
9840,2025-09-01,1,7,10,4,44.9
9840,2025-10-01,2,13,8,0,53.1
9840,2025-11-01,19,93,5,3,119.1
9840,2025-12-01,24,84,10,3,147.8
9841,2025-07-01,10,28,5,2,58.6
9841,2025-08-01,16,80,9,3,124.0
9841,2025-09-01,7,18,6,1,53.6
9841,2025-10-01,14,46,7,3,86.2
9841,2025-11-01,3,14,2,2,19.8
9841,2025-12-01,2,10,3,1,23.0
9842,2024-05-01,5,18,7,2,51.6
9842,2024-06-01,30,219,6,6,225.3
9842,2024-07-01,5,20,3,1,36.0
9842,2024-08-01,14,40,6,0,86.0
9842,2024-09-01,11,36,4,3,58.2
9842,2024-10-01,3,8,3,2,20.6
9842,2024-11-01,23,79,4,2,115.3
9842,2024-12-01,7,30,6,0,65.0
9842,2025-01-01,5,28,5,3,45.6
9842,2025-02-01,9,41,9,2,85.7
9842,2025-03-01,29,126,3,6,143.2
9842,2025-04-01,13,51,2,0,71.7
9842,2025-05-01,19,53,5,1,97.1
9842,2025-06-01,26,80,9,2,147.0
9842,2025-07-01,11,56,10,4,99.2
9842,2025-08-01,23,69,4,1,111.3
9842,2025-09-01,22,120,8,3,159.0
9842,2025-10-01,14,61,8,2,104.7
9842,2025-11-01,11,42,6,3,72.4
9842,2025-12-01,18,87,4,4,104.9
9843,2025-02-01,13,66,4,1,89.2
9843,2025-03-01,30,154,5,1,189.8
9843,2025-04-01,14,46,5,2,79.2
9843,2025-05-01,12,33,7,4,70.1
9843,2025-06-01,19,61,7,2,109.7
9843,2025-07-01,12,43,4,2,68.1
9843,2025-08-01,23,106,7,3,146.2
9843,2025-09-01,11,31,7,3,69.7
9843,2025-10-01,12,43,4,2,68.1
9843,2025-11-01,5,29,15,2,99.3
9843,2025-12-01,30,135,6,4,172.5
9844,2024-10-01,6,28,9,5,61.6
9844,2024-11-01,15,48,8,4,91.6
9844,2024-12-01,8,22,9,5,61.4
9844,2025-01-01,5,23,10,1,73.1
9845,2025-09-01,17,45,5,0,90.5
9845,2025-10-01,6,35,5,1,58.5
9845,2025-11-01,18,64,9,1,122.8
9845,2025-12-01,15,47,8,2,96.9
9846,2025-05-01,6,31,9,2,72.7
9846,2025-06-01,8,38,3,6,39.6
9846,2025-07-01,14,67,8,3,105.9
9846,2025-08-01,9,24,11,1,86.8
9846,2025-09-01,23,94,6,1,138.8
9846,2025-10-01,19,99,12,3,158.3
9846,2025-11-01,4,15,6,3,39.5
9846,2025-12-01,30,87,9,5,150.9
9847,2024-12-01,18,77,14,2,153.9
9847,2025-01-01,12,64,5,6,75.8
9847,2025-02-01,5,21,12,2,78.7
9847,2025-03-01,13,35,7,0,85.5
9847,2025-04-01,15,48,11,5,103.6
9847,2025-05-01,16,41,5,5,70.7
9847,2025-06-01,10,42,8,6,71.4
9847,2025-07-01,18,74,5,3,103.8
9848,2025-01-01,28,153,12,4,211.1
9848,2025-02-01,22,64,9,6,115.8
9848,2025-03-01,30,73,13,4,164.1
9848,2025-04-01,8,39,15,3,109.3
9848,2025-05-01,7,37,11,5,79.9
9848,2025-06-01,10,50,12,2,109.0
9848,2025-07-01,16,51,8,3,98.7
9848,2025-08-01,15,67,5,5,86.9
9848,2025-09-01,30,99,10,6,161.3
9848,2025-10-01,21,63,7,5,106.1
9848,2025-11-01,20,69,9,3,124.3
9848,2025-12-01,13,48,9,3,95.6
9849,2025-05-01,6,28,4,1,48.6
9849,2025-06-01,9,28,4,1,54.6
9849,2025-07-01,26,71,13,2,160.7
9849,2025-08-01,18,44,6,4,84.8
9849,2025-09-01,15,71,5,1,101.7
9849,2025-10-01,22,70,9,2,132.0
9849,2025-11-01,29,143,3,2,167.1
9849,2025-12-01,30,284,7,2,287.8
9850,2025-06-01,18,67,6,5,97.9
9850,2025-07-01,5,24,6,4,44.8
9850,2025-08-01,11,40,7,3,76.0
9850,2025-09-01,6,17,6,4,41.9
9850,2025-10-01,8,29,9,4,69.3
9850,2025-11-01,8,36,4,2,55.2
9850,2025-12-01,12,48,13,3,113.6
9851,2025-02-01,21,105,8,1,152.5
9851,2025-03-01,5,17,9,3,57.9
9851,2025-04-01,6,22,7,2,56.4
9851,2025-05-01,5,21,8,5,49.7
9851,2025-06-01,30,128,10,4,187.6
9851,2025-07-01,30,141,10,1,205.7
9852,2025-06-01,9,46,5,0,75.2
9852,2025-07-01,16,58,9,3,108.6
9852,2025-08-01,10,55,4,3,69.5
9852,2025-09-01,5,17,10,2,65.9
9852,2025-10-01,30,128,7,4,172.6
9852,2025-11-01,11,34,9,0,90.8
9852,2025-12-01,20,101,6,3,131.7
9853,2025-07-01,9,33,11,2,90.1
9853,2025-08-01,15,51,4,2,79.7
9853,2025-09-01,30,81,6,4,134.7
9853,2025-10-01,11,39,8,4,77.3
9853,2025-11-01,17,50,6,5,84.0
9853,2025-12-01,8,42,4,4,53.4
9854,2024-01-01,21,85,9,7,125.5
9854,2024-02-01,30,138,8,4,184.6
9854,2024-03-01,30,194,12,5,240.8
9854,2024-04-01,17,88,10,6,127.6
9854,2024-05-01,19,51,7,3,99.7
9854,2024-06-01,5,14,10,3,60.8
9854,2024-07-01,20,90,5,3,119.0
9854,2024-08-01,15,40,10,2,102.0
9854,2024-09-01,7,30,13,4,88.0
9854,2024-10-01,10,50,10,4,93.0
9854,2024-11-01,22,60,13,5,136.0
9854,2024-12-01,11,31,9,2,82.7
9854,2025-01-01,8,44,13,5,96.8
9854,2025-02-01,9,31,13,1,101.7
9854,2025-03-01,12,38,5,2,69.6
9854,2025-04-01,21,75,10,1,141.5
9854,2025-05-01,12,64,8,3,99.8
9854,2025-06-01,17,86,10,6,126.2
9854,2025-07-01,5,25,17,4,100.5
9854,2025-08-01,27,116,7,2,164.2
9854,2025-09-01,6,26,4,6,32.2
9854,2025-10-01,30,175,13,7,226.5
9854,2025-11-01,11,54,8,7,78.8
9854,2025-12-01,27,86,12,2,168.2
9855,2024-09-01,2,12,9,5,42.4
9855,2024-10-01,6,20,7,3,52.0
9855,2024-11-01,13,54,5,2,82.8
9855,2024-12-01,23,93,6,4,129.1
9855,2025-01-01,13,35,8,1,87.5
9855,2025-02-01,30,277,3,3,259.9
9855,2025-03-01,10,37,6,3,66.9
9855,2025-04-01,8,38,11,4,85.6
9855,2025-05-01,12,35,13,2,107.5
9855,2025-06-01,9,30,9,3,75.0
9855,2025-07-01,18,67,7,5,102.9
9855,2025-08-01,2,8,14,3,70.6
9855,2025-09-01,6,24,7,1,60.8
9855,2025-10-01,8,25,10,3,74.5
9855,2025-11-01,16,42,6,5,76.4
9855,2025-12-01,6,17,6,4,41.9
9856,2025-10-01,10,52,15,3,122.4
9856,2025-11-01,9,48,6,4,69.6
9856,2025-12-01,7,22,8,3,60.4
9857,2024-08-01,5,22,16,7,84.4
9857,2024-09-01,20,58,7,2,109.6
9857,2024-10-01,4,14,8,3,48.8
9857,2024-11-01,19,75,14,6,142.5
9857,2024-12-01,28,117,7,3,163.9
9857,2025-01-01,30,211,10,2,251.7
9857,2025-02-01,30,79,10,4,153.3
9857,2025-03-01,5,30,12,4,79.0
9857,2025-04-01,28,96,10,2,167.2
9857,2025-05-01,14,57,10,4,105.9
9857,2025-06-01,13,35,7,2,79.5
9857,2025-07-01,19,69,6,7,95.3
9857,2025-08-01,7,24,10,2,74.8
9857,2025-09-01,3,11,7,3,39.7
9857,2025-10-01,8,27,6,5,49.9
9857,2025-11-01,13,54,10,2,107.8
9857,2025-12-01,24,88,10,3,150.6
9858,2025-08-01,9,42,6,4,65.4
9858,2025-09-01,5,26,15,3,94.2
9858,2025-10-01,6,19,18,4,103.3
9858,2025-11-01,14,55,6,6,78.5
9858,2025-12-01,6,20,10,5,61.0
9859,2025-02-01,3,14,5,4,28.8
9859,2025-03-01,17,65,6,3,100.5
9859,2025-04-01,30,151,8,3,196.7
9859,2025-05-01,7,17,3,2,34.9
9859,2025-06-01,8,32,6,3,59.4
9859,2025-07-01,18,79,5,3,107.3
9859,2025-08-01,4,20,11,1,74.0
9859,2025-09-01,1,6,9,0,51.2
9859,2025-10-01,25,124,7,0,171.8
9859,2025-11-01,2,7,6,6,20.9
9859,2025-12-01,22,97,5,3,127.9
9860,2024-07-01,26,70,10,5,136.0
9860,2024-08-01,7,36,5,5,49.2
9860,2024-09-01,20,70,11,7,123.0
9860,2024-10-01,8,25,19,4,116.5
9860,2024-11-01,16,57,15,4,134.9
9860,2024-12-01,5,12,6,5,33.4
9860,2025-01-01,11,32,14,6,96.4
9860,2025-02-01,30,129,7,4,173.3
9860,2025-03-01,19,63,9,9,100.1
9860,2025-04-01,26,67,9,3,134.9
9860,2025-05-01,22,104,12,5,161.8
9860,2025-06-01,8,44,7,4,69.8
9860,2025-07-01,3,10,16,3,84.0
9860,2025-08-01,5,18,11,5,62.6
9860,2025-09-01,11,40,10,1,97.0
9860,2025-10-01,30,123,11,5,186.1
9860,2025-11-01,29,135,13,4,205.5
9860,2025-12-01,20,104,12,4,160.8
9861,2024-09-01,21,71,9,4,124.7
9861,2024-10-01,21,72,5,0,117.4
9861,2024-11-01,10,54,9,1,99.8
9861,2024-12-01,11,32,5,2,63.4
9861,2025-01-01,7,20,7,2,57.0
9861,2025-02-01,12,63,8,2,102.1
9861,2025-03-01,16,89,10,5,129.3
9861,2025-04-01,2,14,6,1,40.8
9861,2025-05-01,3,16,11,3,63.2
9861,2025-06-01,10,46,5,2,71.2
9862,2024-12-01,22,79,3,1,111.3
9862,2025-01-01,12,63,7,1,100.1
9862,2025-02-01,30,106,1,2,133.2
9862,2025-03-01,10,41,8,1,85.7
9862,2025-04-01,28,138,2,0,162.6
9862,2025-05-01,30,124,11,4,189.8
9862,2025-06-01,23,104,3,0,133.8
9862,2025-07-01,17,50,11,2,118.0
9862,2025-08-01,8,27,9,2,73.9
9862,2025-09-01,20,58,3,1,92.6
9862,2025-10-01,19,71,6,4,105.7
9862,2025-11-01,11,39,10,1,96.3
9862,2025-12-01,5,23,5,3,42.1
9863,2024-04-01,2,14,17,1,95.8
9863,2024-05-01,22,94,16,3,180.8
9863,2024-06-01,15,82,10,1,134.4
9863,2024-07-01,17,88,13,4,148.6
9863,2024-08-01,7,35,7,6,55.5
9863,2024-09-01,4,16,11,7,53.2
9863,2024-10-01,19,69,11,7,120.3
9863,2024-11-01,19,100,13,6,155.0
9863,2024-12-01,20,60,13,7,126.0
9863,2025-01-01,30,97,12,3,178.9
9863,2025-02-01,21,104,6,4,132.8
9863,2025-03-01,21,95,14,6,160.5
9863,2025-04-01,10,44,11,6,87.8
9863,2025-05-01,30,159,10,4,209.3
9863,2025-06-01,13,51,19,4,144.7
9863,2025-07-01,7,25,11,6,68.5
9863,2025-08-01,4,13,14,4,75.1
9863,2025-09-01,4,24,12,5,69.8
9863,2025-10-01,13,47,11,9,86.9
9863,2025-11-01,30,180,8,2,220.0
9863,2025-12-01,7,30,14,7,84.0
9864,2024-08-01,1,4,3,4,7.8
9864,2024-09-01,15,84,10,5,123.8
9864,2024-10-01,4,19,2,2,25.3
9864,2024-11-01,30,93,1,3,121.1
9864,2024-12-01,30,178,5,2,203.6
9864,2025-01-01,13,39,6,1,80.3
9864,2025-02-01,14,50,6,4,81.0
9864,2025-03-01,15,43,3,0,75.1
9864,2025-04-01,8,23,4,2,46.1
9864,2025-05-01,2,12,8,3,43.4
9864,2025-06-01,6,35,9,1,78.5
9864,2025-07-01,11,33,6,5,60.1
9864,2025-08-01,17,68,5,1,103.6
9864,2025-09-01,4,10,7,0,50.0
9864,2025-10-01,13,39,9,3,89.3
9864,2025-11-01,18,91,3,2,108.7
9864,2025-12-01,7,39,6,1,68.3
9865,2025-05-01,18,62,15,4,142.4
9865,2025-06-01,18,55,15,2,143.5
9865,2025-07-01,7,23,6,3,51.1
9865,2025-08-01,30,126,3,1,160.2
9865,2025-09-01,30,138,6,4,174.6
9865,2025-10-01,24,90,7,6,128.0
9865,2025-11-01,14,42,8,3,88.4
9865,2025-12-01,25,99,7,2,148.3
9866,2025-10-01,14,45,15,6,116.5
9866,2025-11-01,20,76,4,6,95.2
9866,2025-12-01,15,43,8,8,76.1
9867,2025-11-01,9,49,3,2,61.3
9867,2025-12-01,10,45,12,3,102.5
9868,2024-10-01,16,63,7,3,102.1
9868,2024-11-01,2,8,7,2,38.6
9868,2024-12-01,10,30,7,3,67.0
9868,2025-01-01,8,23,6,5,47.1
9868,2025-02-01,13,41,5,2,73.7
9868,2025-03-01,6,21,5,1,48.7
9868,2025-04-01,4,21,9,1,64.7
9868,2025-05-01,12,59,9,1,107.3
9868,2025-06-01,9,52,14,2,118.4
9868,2025-07-01,23,80,12,1,159.0
9868,2025-08-01,28,94,5,6,128.8
9868,2025-09-01,9,43,8,3,79.1
9868,2025-10-01,4,14,9,3,53.8
9868,2025-11-01,8,38,10,3,83.6
9868,2025-12-01,3,17,2,0,27.9
9869,2025-08-01,22,73,14,3,156.1
9869,2025-09-01,30,180,15,4,249.0
9869,2025-10-01,13,51,10,4,99.7
9869,2025-11-01,23,123,4,6,134.1
9869,2025-12-01,23,120,8,5,155.0
9870,2024-10-01,11,58,10,4,100.6
9870,2024-11-01,13,64,10,5,105.8
9870,2024-12-01,15,76,13,3,139.2
9870,2025-01-01,4,21,24,3,133.7
9870,2025-02-01,4,17,7,5,39.9
9870,2025-03-01,3,12,16,3,85.4
9870,2025-04-01,25,125,9,4,170.5
9870,2025-05-01,12,44,7,5,74.8
9870,2025-06-01,9,45,10,5,84.5
9870,2025-07-01,1,4,4,2,18.8
9870,2025-08-01,24,73,5,4,112.1
9870,2025-09-01,30,142,10,3,200.4
9870,2025-10-01,5,27,11,2,77.9
9870,2025-11-01,15,39,8,1,94.3
9870,2025-12-01,4,11,5,4,28.7
9871,2025-08-01,11,54,6,1,86.8
9871,2025-09-01,6,35,4,0,56.5
9871,2025-10-01,20,69,3,3,94.3
9871,2025-11-01,13,45,6,1,84.5
9871,2025-12-01,4,20,10,1,69.0
9872,2025-10-01,2,8,7,2,38.6
9872,2025-11-01,19,91,4,3,112.7
9872,2025-12-01,23,84,7,3,130.8
9873,2024-11-01,16,83,5,2,109.1
9873,2024-12-01,30,128,12,5,194.6
9873,2025-01-01,30,118,8,2,176.6
9873,2025-02-01,23,94,17,2,190.8
9873,2025-03-01,26,139,12,3,200.3
9873,2025-04-01,7,24,10,1,77.8
9873,2025-05-01,3,9,13,4,65.3
9873,2025-06-01,30,162,8,5,198.4
9873,2025-07-01,12,33,8,2,81.1
9873,2025-08-01,21,81,7,6,115.7
9873,2025-09-01,6,28,12,4,79.6
9873,2025-10-01,25,68,10,2,141.6
9873,2025-11-01,30,117,9,3,177.9
9873,2025-12-01,7,32,9,2,75.4
9874,2025-03-01,12,48,9,5,87.6
9874,2025-04-01,6,21,7,5,46.7
9874,2025-05-01,18,75,12,3,139.5
9874,2025-06-01,16,69,6,2,104.3
9874,2025-07-01,6,20,8,3,57.0
9874,2025-08-01,6,28,8,2,65.6
9874,2025-09-01,12,54,8,3,92.8
9874,2025-10-01,11,32,9,2,83.4
9874,2025-11-01,11,49,9,6,83.3
9874,2025-12-01,20,109,4,1,133.3
9875,2025-09-01,9,38,6,1,71.6
9875,2025-10-01,10,39,5,3,63.3
9875,2025-11-01,7,25,8,4,59.5
9875,2025-12-01,25,105,6,3,144.5
9876,2024-04-01,1,6,7,6,23.2
9876,2024-05-01,15,43,5,5,70.1
9876,2024-06-01,21,78,7,3,122.6
9876,2024-07-01,15,54,6,3,88.8
9876,2024-08-01,7,22,12,5,74.4
9876,2024-09-01,17,82,8,4,119.4
9876,2024-10-01,7,35,8,3,69.5
9876,2024-11-01,24,65,16,1,170.5
9876,2024-12-01,11,50,5,8,58.0
9876,2025-01-01,17,91,9,3,133.7
9876,2025-02-01,8,47,5,3,64.9
9876,2025-03-01,30,125,4,3,158.5
9876,2025-04-01,17,54,5,1,93.8
9876,2025-05-01,15,74,9,2,120.8
9876,2025-06-01,13,51,7,5,81.7
9876,2025-07-01,30,227,8,3,249.9
9876,2025-08-01,6,31,7,2,62.7
9876,2025-09-01,24,114,9,1,169.8
9876,2025-10-01,5,21,10,4,62.7
9876,2025-11-01,5,29,12,5,75.3
9876,2025-12-01,4,24,7,3,50.8
9877,2024-06-01,12,59,10,4,103.3
9877,2024-07-01,26,75,5,1,126.5
9877,2024-08-01,4,16,7,1,51.2
9877,2024-09-01,21,105,6,4,133.5
9877,2024-10-01,22,66,5,1,112.2
9877,2024-11-01,9,28,7,0,72.6
9877,2024-12-01,6,35,2,2,40.5
9877,2025-01-01,18,59,2,0,87.3
9877,2025-02-01,2,7,6,3,29.9
9877,2025-03-01,30,173,7,0,216.1
9877,2025-04-01,7,35,7,1,70.5
9877,2025-05-01,25,129,5,2,159.3
9877,2025-06-01,7,21,12,0,88.7
9877,2025-07-01,27,128,6,5,158.6
9877,2025-08-01,27,134,5,2,166.8
9877,2025-09-01,27,111,6,4,149.7
9877,2025-10-01,18,62,3,1,91.4
9877,2025-11-01,18,87,5,3,112.9
9877,2025-12-01,4,21,3,2,31.7
9878,2025-04-01,29,109,12,1,191.3
9878,2025-05-01,5,22,11,5,65.4
9878,2025-06-01,3,12,7,2,43.4
9878,2025-07-01,30,216,9,6,238.2
9878,2025-08-01,21,103,10,2,158.1
9878,2025-09-01,26,71,6,5,116.7
9878,2025-10-01,6,27,11,6,67.9
9878,2025-11-01,9,38,10,2,88.6
9878,2025-12-01,14,76,14,7,130.2
9879,2024-05-01,30,90,6,1,150.0
9879,2024-06-01,30,188,12,0,251.6
9879,2024-07-01,21,82,10,2,143.4
9879,2024-08-01,8,30,2,0,47.0
9879,2024-09-01,7,38,8,3,71.6
9879,2024-10-01,5,16,4,1,38.2
9879,2024-11-01,11,51,5,0,82.7
9879,2024-12-01,19,56,7,1,109.2
9880,2025-08-01,27,102,12,9,158.4
9880,2025-09-01,30,250,10,7,264.0
9880,2025-10-01,8,46,15,6,105.2
9880,2025-11-01,30,222,19,8,286.4
9880,2025-12-01,17,48,12,8,103.6
9881,2024-07-01,9,51,8,3,84.7
9881,2024-08-01,9,28,3,1,49.6
9881,2024-09-01,26,127,7,0,175.9
9881,2024-10-01,30,160,6,2,196.0
9881,2024-11-01,8,25,7,1,65.5
9881,2024-12-01,5,16,4,5,26.2
9881,2025-01-01,11,59,14,2,127.3
9881,2025-02-01,8,36,4,2,55.2
9881,2025-03-01,1,3,7,2,33.1
9881,2025-04-01,22,116,3,3,131.2
9881,2025-05-01,5,20,2,1,31.0
9881,2025-06-01,19,77,6,0,121.9
9881,2025-07-01,29,96,10,4,163.2
9881,2025-08-01,8,24,8,1,69.8
9881,2025-09-01,6,26,7,3,56.2
9881,2025-10-01,21,95,7,2,137.5
9881,2025-11-01,19,97,5,1,127.9
9881,2025-12-01,25,68,11,1,149.6
9882,2024-09-01,16,79,15,7,141.3
9882,2024-10-01,18,53,4,6,75.1
9882,2024-11-01,11,35,11,1,98.5
9882,2024-12-01,13,58,9,5,96.6
9882,2025-01-01,17,77,19,2,176.9
9882,2025-02-01,17,66,9,2,119.2
9882,2025-03-01,25,88,12,3,162.6
9882,2025-04-01,7,32,6,2,60.4
9882,2025-05-01,30,144,11,4,203.8
9882,2025-06-01,5,28,10,5,64.6
9882,2025-07-01,19,73,12,5,134.1
9882,2025-08-01,0,2,9,5,31.4
9882,2025-09-01,10,33,12,6,85.1
9882,2025-10-01,23,69,6,3,115.3
9882,2025-11-01,26,84,13,7,154.8
9882,2025-12-01,16,56,9,3,107.2
9883,2025-08-01,11,53,10,3,100.1
9883,2025-09-01,25,61,13,5,142.7
9883,2025-10-01,11,42,15,4,114.4
9883,2025-11-01,13,62,13,2,128.4
9883,2025-12-01,10,26,22,4,136.2
9884,2025-01-01,4,24,2,5,19.8
9884,2025-02-01,9,32,6,1,67.4
9884,2025-03-01,8,28,4,0,55.6
9884,2025-04-01,22,90,5,5,117.0
9884,2025-05-01,10,45,9,0,96.5
9884,2025-06-01,8,45,12,1,104.5
9884,2025-07-01,13,70,5,1,97.0
9884,2025-08-01,8,38,7,3,68.6
9884,2025-09-01,16,70,2,2,85.0
9884,2025-10-01,24,80,5,1,126.0
9884,2025-11-01,19,78,1,2,91.6
9884,2025-12-01,15,57,4,1,86.9
9885,2025-08-01,20,73,5,3,107.1
9885,2025-09-01,13,44,9,1,98.8
9885,2025-10-01,21,58,6,2,106.6
9885,2025-11-01,12,38,10,2,94.6
9885,2025-12-01,7,21,4,1,45.7
9886,2025-04-01,28,108,15,8,182.6
9886,2025-05-01,30,143,14,6,212.1
9886,2025-06-01,6,19,13,1,87.3
9886,2025-07-01,17,89,16,4,164.3
9886,2025-08-01,30,149,10,8,190.3
9886,2025-09-01,17,68,13,5,131.6
9886,2025-10-01,8,32,11,6,75.4
9886,2025-11-01,6,23,13,5,78.1
9886,2025-12-01,15,73,17,10,136.1
9887,2025-01-01,19,73,11,8,120.1
9887,2025-02-01,7,40,10,1,89.0
9887,2025-03-01,28,130,14,1,214.0
9887,2025-04-01,16,79,8,5,112.3
9887,2025-05-01,14,64,9,6,99.8
9887,2025-06-01,5,25,9,5,57.5
9887,2025-07-01,10,44,8,4,78.8
9887,2025-08-01,9,49,14,5,107.3
9887,2025-09-01,29,103,9,4,163.1
9887,2025-10-01,25,62,5,0,118.4
9887,2025-11-01,5,21,17,4,97.7
9887,2025-12-01,12,35,13,6,95.5
9888,2025-01-01,7,20,8,2,62.0
9888,2025-02-01,9,48,11,1,103.6
9888,2025-03-01,26,74,10,2,147.8
9888,2025-04-01,22,61,7,2,115.7
9888,2025-05-01,24,84,8,2,140.8
9888,2025-06-01,27,85,4,0,133.5
9888,2025-07-01,8,34,3,0,54.8
9888,2025-08-01,13,71,7,1,107.7
9888,2025-09-01,6,18,6,3,45.6
9888,2025-10-01,7,24,7,1,62.8
9888,2025-11-01,29,83,4,4,124.1
9888,2025-12-01,3,16,5,2,36.2
9889,2025-08-01,8,39,13,8,84.3
9889,2025-09-01,9,49,8,2,86.3
9889,2025-10-01,22,118,14,2,190.6
9889,2025-11-01,3,14,11,5,55.8
9889,2025-12-01,16,63,10,3,117.1
9890,2025-12-01,25,102,8,7,140.4
9891,2024-01-01,17,70,13,2,142.0
9891,2024-02-01,29,145,13,3,215.5
9891,2024-03-01,18,57,13,4,128.9
9891,2024-04-01,6,21,16,4,94.7
9891,2024-05-01,2,11,11,4,54.7
9891,2024-06-01,17,59,7,7,89.3
9891,2024-07-01,4,24,10,4,62.8
9891,2024-08-01,7,33,15,0,112.1
9891,2024-09-01,12,39,12,7,90.3
9891,2024-10-01,15,44,9,2,99.8
9891,2024-11-01,21,94,5,6,114.8
9891,2024-12-01,1,3,6,1,31.1
9891,2025-01-01,26,133,17,4,218.1
9891,2025-02-01,12,37,7,4,72.9
9891,2025-03-01,26,96,12,5,164.2
9891,2025-04-01,18,62,14,1,146.4
9891,2025-05-01,30,210,13,4,260.0
9891,2025-06-01,15,39,12,3,108.3
9891,2025-07-01,13,34,7,6,66.8
9891,2025-08-01,18,76,10,6,121.2
9891,2025-09-01,30,87,9,2,159.9
9891,2025-10-01,30,109,17,7,200.3
9891,2025-11-01,30,119,15,4,206.3
9891,2025-12-01,2,6,10,2,52.2
9892,2025-01-01,3,11,8,7,32.7
9892,2025-02-01,27,66,7,2,129.2
9892,2025-03-01,30,157,11,3,215.9
9892,2025-04-01,10,30,12,3,92.0
9892,2025-05-01,20,95,8,3,137.5
9892,2025-06-01,24,70,11,2,146.0
9892,2025-07-01,30,205,7,4,226.5
9892,2025-08-01,17,52,9,5,100.4
9892,2025-09-01,23,80,14,4,160.0
9892,2025-10-01,30,221,7,1,246.7
9892,2025-11-01,20,65,9,4,118.5
9892,2025-12-01,1,5,8,5,30.5
9893,2025-07-01,29,144,14,3,219.8
9893,2025-08-01,24,126,4,3,147.2
9893,2025-09-01,6,29,3,2,41.3
9893,2025-10-01,4,12,10,1,63.4
9893,2025-11-01,13,63,6,2,94.1
9893,2025-12-01,4,11,4,0,35.7
9894,2025-04-01,5,26,8,2,62.2
9894,2025-05-01,12,64,6,2,92.8
9894,2025-06-01,16,68,6,4,97.6
9894,2025-07-01,24,67,5,4,107.9
9894,2025-08-01,12,53,4,2,75.1
9894,2025-09-01,7,37,8,2,73.9
9894,2025-10-01,26,95,3,0,133.5
9894,2025-11-01,17,77,3,5,87.9
9894,2025-12-01,8,35,5,5,50.5
9895,2024-12-01,30,102,18,3,212.4
9895,2025-01-01,19,61,15,2,149.7
9895,2025-02-01,9,31,13,4,92.7
9895,2025-03-01,7,19,16,5,92.3
9895,2025-04-01,11,41,12,1,107.7
9895,2025-05-01,12,45,11,5,95.5
9895,2025-06-01,27,80,12,3,161.0
9895,2025-07-01,30,170,14,5,234.0
9895,2025-08-01,18,65,15,6,138.5
9895,2025-09-01,9,35,11,5,82.5
9895,2025-10-01,6,20,23,8,117.0
9895,2025-11-01,27,145,12,2,209.5
9895,2025-12-01,4,23,10,6,56.1
9896,2025-08-01,20,52,14,0,146.4
9896,2025-09-01,1,9,14,6,60.3
9896,2025-10-01,23,92,12,10,140.4
9896,2025-11-01,14,72,9,6,105.4
9896,2025-12-01,8,45,11,11,69.5
9897,2024-12-01,30,149,8,2,198.3
9897,2025-01-01,30,130,10,4,189.0
9897,2025-02-01,30,186,7,7,204.2
9897,2025-03-01,12,35,7,6,65.5
9897,2025-04-01,13,58,9,4,99.6
9897,2025-05-01,30,116,10,2,185.2
9897,2025-06-01,9,39,10,5,80.3
9897,2025-07-01,30,187,9,2,229.9
9897,2025-08-01,30,135,5,5,164.5
9897,2025-09-01,5,18,10,5,57.6
9897,2025-10-01,10,27,6,5,53.9
9897,2025-11-01,13,51,10,6,93.7
9897,2025-12-01,8,42,8,3,76.4
9898,2024-04-01,27,122,2,3,140.4
9898,2024-05-01,10,35,8,1,81.5
9898,2024-06-01,16,62,2,0,85.4
9898,2024-07-01,6,16,5,0,48.2
9898,2024-08-01,22,104,4,3,127.8
9898,2024-09-01,8,32,3,3,44.4
9898,2024-10-01,26,135,5,2,165.5
9898,2024-11-01,5,20,8,2,58.0
9898,2024-12-01,25,114,6,2,153.8
9898,2025-01-01,6,18,9,5,54.6
9898,2025-02-01,30,138,12,2,210.6
9898,2025-03-01,6,31,6,2,57.7
9898,2025-04-01,17,60,6,2,100.0
9898,2025-05-01,10,45,6,4,69.5
9898,2025-06-01,5,15,10,2,64.5
9898,2025-07-01,10,50,7,3,81.0
9898,2025-08-01,9,31,7,1,71.7
9898,2025-09-01,5,14,5,0,44.8
9898,2025-10-01,8,38,2,0,52.6
9898,2025-11-01,8,37,9,4,74.9
9898,2025-12-01,18,68,9,4,116.6
9899,2024-07-01,20,64,3,2,93.8
9899,2024-08-01,7,28,7,1,65.6
9899,2024-09-01,6,21,5,3,42.7
9899,2024-10-01,4,13,9,1,59.1
9899,2024-11-01,1,6,8,2,40.2
9899,2024-12-01,30,114,6,1,166.8
9899,2025-01-01,19,79,12,6,135.3
9899,2025-02-01,16,64,11,2,125.8
