customer_id,company_name,document,company_size,region_id,campaign_id,seller_id,signup_date
8058,NovaSaaS Cliente 08058,83126677000190,Small,SP,3,4,2024-01-05
8059,NovaSaaS Cliente 08059,38593398000184,Small,PE,6,33,2025-10-27
8060,NovaSaaS Cliente 08060,82137937000110,Large,SC,2,39,2025-06-22
8061,NovaSaaS Cliente 08061,90460788000130,Micro,BA,1,15,2025-03-31
8062,NovaSaaS Cliente 08062,78933839000189,Micro,SP,2,7,2025-03-14
8063,NovaSaaS Cliente 08063,61623568000138,Medium,RJ,4,13,2025-05-04
8064,NovaSaaS Cliente 08064,86973403000152,Medium,BA,1,33,2024-11-04
8065,NovaSaaS Cliente 08065,79131634000170,Medium,MG,1,35,2025-12-07
8066,NovaSaaS Cliente 08066,38885542000158,Micro,RS,3,20,2024-06-05
8067,NovaSaaS Cliente 08067,28080025000110,Micro,MG,2,22,2025-08-15
8068,NovaSaaS Cliente 08068,72059138000128,Medium,RS,5,26,2025-07-10
8069,NovaSaaS Cliente 08069,56755854000118,Small,RS,1,15,2025-09-04
8070,NovaSaaS Cliente 08070,68926229000124,Small,SP,2,24,2024-02-21
8071,NovaSaaS Cliente 08071,32381113000123,Small,CE,3,3,2024-11-21
8072,NovaSaaS Cliente 08072,92537175000165,Micro,BA,6,17,2025-04-14
8073,NovaSaaS Cliente 08073,69908796000146,Large,SP,1,30,2025-03-28
8074,NovaSaaS Cliente 08074,87257235000115,Medium,SP,1,39,2025-05-18
8075,NovaSaaS Cliente 08075,47230237000117,Micro,BA,1,36,2025-04-08
8076,NovaSaaS Cliente 08076,72745048000194,Large,RS,6,13,2024-06-12
8077,NovaSaaS Cliente 08077,78970222000123,Small,GO,1,9,2025-08-28
8078,NovaSaaS Cliente 08078,80920934000132,Small,RS,5,10,2024-12-19
8079,NovaSaaS Cliente 08079,41374710000161,Small,SP,3,9,2025-12-10
8080,NovaSaaS Cliente 08080,50791660000126,Medium,SP,5,36,2025-01-15
8081,NovaSaaS Cliente 08081,57690474000127,Small,PR,2,2,2025-01-27
8082,NovaSaaS Cliente 08082,74624691000116,Small,PR,2,12,2025-03-08
8083,NovaSaaS Cliente 08083,82903783000197,Medium,GO,6,26,2025-09-28
8084,NovaSaaS Cliente 08084,77188602000163,Micro,BA,1,5,2025-10-20
8085,NovaSaaS Cliente 08085,57676956000155,Large,GO,3,16,2025-03-03
8086,NovaSaaS Cliente 08086,89980351000121,Small,BA,6,7,2025-02-03
8087,NovaSaaS Cliente 08087,63498264000158,Small,RS,1,12,2024-02-09
8088,NovaSaaS Cliente 08088,33677493000146,Medium,SC,5,15,2024-02-19
8089,NovaSaaS Cliente 08089,52503246000113,Small,SC,1,27,2025-06-22
8090,NovaSaaS Cliente 08090,52982080000125,Small,PR,1,36,2024-09-09
8091,NovaSaaS Cliente 08091,45827162000134,Medium,PE,1,40,2024-11-15
8092,NovaSaaS Cliente 08092,77826743000195,Large,SP,4,27,2025-04-04
8093,NovaSaaS Cliente 08093,19871451000132,Medium,GO,1,30,2024-06-11
8094,NovaSaaS Cliente 08094,24329329000153,Medium,PR,2,6,2024-08-31
8095,NovaSaaS Cliente 08095,43497663000150,Micro,MG,4,26,2024-02-01
8096,NovaSaaS Cliente 08096,16405570000187,Small,SP,1,22,2025-07-15
8097,NovaSaaS Cliente 08097,98865597000191,Small,SP,1,40,2025-01-06
8098,NovaSaaS Cliente 08098,54621495000169,Micro,SC,1,25,2024-05-18
8099,NovaSaaS Cliente 08099,14509555000164,Medium,SP,1,32,2025-03-11
8100,NovaSaaS Cliente 08100,64710656000175,Small,SP,2,33,2024-04-14
8101,NovaSaaS Cliente 08101,80299411000110,Small,SP,3,5,2025-07-24
8102,NovaSaaS Cliente 08102,46694462000153,Micro,RJ,6,23,2024-06-17
8103,NovaSaaS Cliente 08103,53247898000158,Small,GO,4,36,2024-07-16
8104,NovaSaaS Cliente 08104,73053999000162,Small,SC,6,14,2025-10-02
8105,NovaSaaS Cliente 08105,31043600000169,Small,MG,4,32,2025-06-27
8106,NovaSaaS Cliente 08106,63789749000127,Small,DF,6,40,2025-05-12
8107,NovaSaaS Cliente 08107,66785078000156,Micro,RJ,1,40,2025-03-15
8108,NovaSaaS Cliente 08108,82417928000144,Micro,DF,1,11,2025-01-15
8109,NovaSaaS Cliente 08109,90196446000157,Medium,GO,2,14,2024-05-20
8110,NovaSaaS Cliente 08110,94679931000119,Micro,RS,3,39,2024-08-07
8111,NovaSaaS Cliente 08111,21369375000129,Small,PR,5,16,2025-12-04
8112,NovaSaaS Cliente 08112,83464081000155,Small,PE,3,9,2025-11-02
8113,NovaSaaS Cliente 08113,70788769000111,Small,RJ,6,25,2025-06-14
8114,NovaSaaS Cliente 08114,43365531000141,Large,RJ,2,21,2025-10-11
8115,NovaSaaS Cliente 08115,93053004000119,Medium,SP,3,1,2025-08-10
8116,NovaSaaS Cliente 08116,87410530000142,Enterprise,SP,4,5,2024-10-18
8117,NovaSaaS Cliente 08117,79692296000135,Large,SP,1,25,2025-06-07
8118,NovaSaaS Cliente 08118,15173589000170,Micro,CE,5,36,2025-07-04
8119,NovaSaaS Cliente 08119,25930614000123,Micro,SP,3,27,2024-04-11
8120,NovaSaaS Cliente 08120,92649625000130,Small,MG,1,20,2025-10-29
8121,NovaSaaS Cliente 08121,98401276000141,Small,RJ,2,40,2024-12-26
8122,NovaSaaS Cliente 08122,34957359000150,Small,MG,4,36,2024-08-17
8123,NovaSaaS Cliente 08123,34964830000192,Micro,CE,4,16,2024-12-12
8124,NovaSaaS Cliente 08124,64927440000176,Micro,PE,2,33,2024-08-28
8125,NovaSaaS Cliente 08125,16856351000131,Small,RS,4,37,2024-08-31
8126,NovaSaaS Cliente 08126,63578391000153,Medium,RS,1,8,2025-02-02
8127,NovaSaaS Cliente 08127,97182017000174,Medium,PE,2,25,2025-12-30
8128,NovaSaaS Cliente 08128,36725758000150,Enterprise,MG,1,3,2024-10-25
8129,NovaSaaS Cliente 08129,76847053000146,Micro,MG,3,23,2024-06-05
8130,NovaSaaS Cliente 08130,57241066000181,Small,SP,1,37,2025-07-10
8131,NovaSaaS Cliente 08131,35858019000118,Enterprise,SP,3,36,2024-08-03
8132,NovaSaaS Cliente 08132,47123086000129,Medium,GO,6,23,2025-01-27
8133,NovaSaaS Cliente 08133,59597373000185,Small,BA,6,24,2024-07-04
8134,NovaSaaS Cliente 08134,78543175000174,Small,MG,2,35,2024-06-03
8135,NovaSaaS Cliente 08135,58671548000189,Micro,SP,4,1,2024-07-03
8136,NovaSaaS Cliente 08136,93262624000177,Large,BA,6,28,2024-09-17
8137,NovaSaaS Cliente 08137,20525383000136,Medium,GO,3,13,2025-11-29
8138,NovaSaaS Cliente 08138,96192789000116,Small,GO,2,31,2025-05-05
8139,NovaSaaS Cliente 08139,59558626000166,Small,BA,1,5,2025-05-23
8140,NovaSaaS Cliente 08140,45263371000172,Small,RS,1,20,2024-02-09
8141,NovaSaaS Cliente 08141,16844595000129,Micro,SP,5,31,2024-01-08
8142,NovaSaaS Cliente 08142,36662339000125,Medium,SP,1,30,2024-09-07
8143,NovaSaaS Cliente 08143,49414106000151,Small,SP,1,30,2025-10-10
8144,NovaSaaS Cliente 08144,94336003000153,Micro,SC,4,37,2024-01-12
8145,NovaSaaS Cliente 08145,78078279000117,Small,GO,5,15,2025-07-14
8146,NovaSaaS Cliente 08146,15314044000145,Large,CE,1,29,2025-08-23
8147,NovaSaaS Cliente 08147,39510410000192,Small,RJ,4,33,2024-07-22
8148,NovaSaaS Cliente 08148,54228908000153,Small,RJ,2,38,2024-03-26
8149,NovaSaaS Cliente 08149,86507664000187,Medium,RJ,1,9,2024-04-22
8150,NovaSaaS Cliente 08150,79878473000148,Medium,PR,3,10,2024-02-26
8151,NovaSaaS Cliente 08151,29452394000113,Medium,PE,5,18,2025-09-08
8152,NovaSaaS Cliente 08152,14541360000182,Large,PE,1,33,2025-07-28
8153,NovaSaaS Cliente 08153,21913785000146,Micro,CE,1,36,2025-05-06
8154,NovaSaaS Cliente 08154,55296070000159,Large,PR,5,22,2024-03-06
8155,NovaSaaS Cliente 08155,18088984000156,Large,RS,6,30,2025-11-25
8156,NovaSaaS Cliente 08156,32478198000140,Small,DF,3,3,2025-05-15
8157,NovaSaaS Cliente 08157,83921292000150,Medium,RS,1,31,2025-08-28
8158,NovaSaaS Cliente 08158,46175778000111,Micro,SP,1,26,2024-10-04
8159,NovaSaaS Cliente 08159,99653183000162,Small,RJ,1,14,2024-05-24
8160,NovaSaaS Cliente 08160,78038447000148,Micro,SP,2,26,2025-08-23
8161,NovaSaaS Cliente 08161,33842643000134,Micro,SP,4,38,2024-02-07
8162,NovaSaaS Cliente 08162,10681330000189,Enterprise,PR,1,40,2024-05-13
8163,NovaSaaS Cliente 08163,57448672000141,Micro,BA,1,26,2024-04-22
8164,NovaSaaS Cliente 08164,73527019000121,Small,SP,4,26,2024-03-02
8165,NovaSaaS Cliente 08165,52271473000148,Small,RJ,1,27,2025-02-06
8166,NovaSaaS Cliente 08166,91585418000181,Small,RJ,1,6,2024-06-15
8167,NovaSaaS Cliente 08167,79115582000133,Small,CE,3,14,2025-12-07
8168,NovaSaaS Cliente 08168,56824220000197,Small,SP,1,40,2025-11-12
8169,NovaSaaS Cliente 08169,11703152000167,Medium,SP,3,3,2024-05-03
8170,NovaSaaS Cliente 08170,40442221000176,Enterprise,SC,1,13,2025-08-29
8171,NovaSaaS Cliente 08171,54496731000172,Small,PR,1,37,2024-01-29
8172,NovaSaaS Cliente 08172,32521090000188,Enterprise,SP,2,28,2024-07-27
8173,NovaSaaS Cliente 08173,85388672000166,Medium,BA,3,16,2025-04-27
8174,NovaSaaS Cliente 08174,48202403000123,Small,MG,1,24,2024-05-30
8175,NovaSaaS Cliente 08175,28342044000145,Micro,PR,5,31,2024-02-27
8176,NovaSaaS Cliente 08176,80118944000194,Micro,RS,5,15,2024-04-24
8177,NovaSaaS Cliente 08177,64745539000193,Large,SP,3,38,2025-04-26
8178,NovaSaaS Cliente 08178,27737059000176,Small,SP,1,17,2024-06-10
8179,NovaSaaS Cliente 08179,57947143000122,Small,MG,1,36,2024-06-28
8180,NovaSaaS Cliente 08180,72506910000190,Medium,SP,6,27,2024-05-29
8181,NovaSaaS Cliente 08181,50358998000132,Small,SP,1,2,2025-10-06
8182,NovaSaaS Cliente 08182,37214383000163,Medium,RJ,2,35,2025-10-11
8183,NovaSaaS Cliente 08183,72070180000129,Small,MG,2,5,2025-08-11
8184,NovaSaaS Cliente 08184,77232550000111,Large,CE,1,38,2024-01-15
8185,NovaSaaS Cliente 08185,44552558000130,Micro,SC,1,1,2024-07-02
8186,NovaSaaS Cliente 08186,81384604000167,Micro,GO,1,40,2025-10-05
8187,NovaSaaS Cliente 08187,58012951000129,Medium,MG,4,19,2025-02-08
8188,NovaSaaS Cliente 08188,53331109000195,Micro,MG,1,5,2024-01-31
8189,NovaSaaS Cliente 08189,99527880000124,Large,RJ,5,9,2024-07-01
8190,NovaSaaS Cliente 08190,53597421000176,Medium,SP,2,8,2025-08-27
8191,NovaSaaS Cliente 08191,36791656000198,Micro,SP,1,22,2025-10-04
8192,NovaSaaS Cliente 08192,51985552000140,Micro,SP,5,9,2024-11-07
8193,NovaSaaS Cliente 08193,94746287000163,Large,BA,3,32,2024-04-20
8194,NovaSaaS Cliente 08194,15609093000119,Small,RJ,3,39,2024-02-26
8195,NovaSaaS Cliente 08195,98227065000165,Large,SP,1,12,2024-06-13
8196,NovaSaaS Cliente 08196,88295202000197,Micro,BA,3,4,2025-08-07
8197,NovaSaaS Cliente 08197,77013655000196,Large,SP,5,3,2025-08-27
8198,NovaSaaS Cliente 08198,95898175000146,Small,GO,6,28,2024-07-06
8199,NovaSaaS Cliente 08199,67484738000183,Medium,PE,4,31,2025-12-15
8200,NovaSaaS Cliente 08200,95278441000183,Small,RJ,2,39,2025-10-03
8201,NovaSaaS Cliente 08201,82655538000139,Micro,SP,5,6,2025-12-22
8202,NovaSaaS Cliente 08202,48583723000183,Enterprise,DF,1,24,2025-07-03
8203,NovaSaaS Cliente 08203,21411908000124,Enterprise,PE,2,8,2025-02-22
8204,NovaSaaS Cliente 08204,80912267000197,Small,GO,4,1,2025-12-18
8205,NovaSaaS Cliente 08205,47638112000186,Large,SP,2,18,2025-05-18
8206,NovaSaaS Cliente 08206,41984369000155,Micro,SC,1,3,2025-08-31
8207,NovaSaaS Cliente 08207,97646337000144,Micro,SP,1,7,2024-10-21
8208,NovaSaaS Cliente 08208,89568022000194,Micro,RJ,1,29,2024-06-25
8209,NovaSaaS Cliente 08209,76439181000116,Small,SP,5,9,2025-02-23
8210,NovaSaaS Cliente 08210,96465855000154,Micro,BA,4,16,2024-10-26
8211,NovaSaaS Cliente 08211,36069794000153,Small,PR,5,39,2024-09-13
8212,NovaSaaS Cliente 08212,49637241000143,Micro,PE,5,21,2025-05-24
8213,NovaSaaS Cliente 08213,70981245000120,Medium,SP,2,6,2025-03-22
8214,NovaSaaS Cliente 08214,66970164000132,Medium,DF,4,2,2024-08-19
8215,NovaSaaS Cliente 08215,81254502000197,Medium,RJ,2,17,2024-06-25
8216,NovaSaaS Cliente 08216,52539634000181,Micro,DF,5,36,2025-02-03
8217,NovaSaaS Cliente 08217,38853201000184,Medium,RS,4,2,2024-08-27
8218,NovaSaaS Cliente 08218,58019956000155,Micro,SP,6,37,2024-06-22
8219,NovaSaaS Cliente 08219,19150442000168,Medium,PE,4,20,2024-06-11
8220,NovaSaaS Cliente 08220,81193686000154,Small,SC,1,25,2025-04-29
8221,NovaSaaS Cliente 08221,24361142000170,Small,SP,4,22,2024-10-30
8222,NovaSaaS Cliente 08222,66301377000186,Micro,SP,1,20,2024-09-07
8223,NovaSaaS Cliente 08223,95961216000131,Medium,DF,3,13,2024-03-25
8224,NovaSaaS Cliente 08224,36299697000194,Large,DF,1,16,2024-02-10
8225,NovaSaaS Cliente 08225,20650694000191,Medium,SC,3,30,2025-05-22
8226,NovaSaaS Cliente 08226,23880182000147,Enterprise,SP,5,8,2025-12-08
8227,NovaSaaS Cliente 08227,22449052000196,Large,RJ,2,32,2024-08-25
8228,NovaSaaS Cliente 08228,55040068000188,Micro,SP,1,38,2025-09-08
8229,NovaSaaS Cliente 08229,12817963000113,Medium,SC,2,21,2025-03-15
8230,NovaSaaS Cliente 08230,57913199000113,Small,MG,1,20,2024-08-10
8231,NovaSaaS Cliente 08231,58953084000172,Small,RJ,1,33,2025-02-18
8232,NovaSaaS Cliente 08232,53958526000179,Micro,PE,4,5,2024-04-04
8233,NovaSaaS Cliente 08233,19168635000132,Enterprise,DF,4,32,2024-09-03
8234,NovaSaaS Cliente 08234,24400159000154,Medium,SP,3,32,2025-06-21
8235,NovaSaaS Cliente 08235,45662296000157,Micro,MG,1,14,2025-09-14
8236,NovaSaaS Cliente 08236,23779132000149,Small,PR,3,39,2024-06-10
8237,NovaSaaS Cliente 08237,78870793000116,Small,SP,6,20,2025-10-27
8238,NovaSaaS Cliente 08238,80847489000129,Medium,MG,2,12,2025-03-18
8239,NovaSaaS Cliente 08239,88159190000182,Large,SP,2,11,2024-06-16
8240,NovaSaaS Cliente 08240,50243491000116,Small,SP,3,28,2025-07-23
8241,NovaSaaS Cliente 08241,44656825000165,Small,PE,1,37,2025-10-06
8242,NovaSaaS Cliente 08242,40546584000166,Small,RJ,1,40,2024-07-18
8243,NovaSaaS Cliente 08243,84081513000195,Small,BA,4,37,2024-03-18
8244,NovaSaaS Cliente 08244,45815626000197,Small,SP,1,5,2024-07-27
8245,NovaSaaS Cliente 08245,32379124000194,Micro,RS,3,29,2025-07-07
8246,NovaSaaS Cliente 08246,22847599000158,Micro,RS,2,33,2024-02-15
8247,NovaSaaS Cliente 08247,70553750000113,Small,PE,2,9,2024-07-30
8248,NovaSaaS Cliente 08248,49925712000134,Large,SP,3,20,2024-08-21
8249,NovaSaaS Cliente 08249,83405007000152,Small,PR,1,3,2024-01-13
8250,NovaSaaS Cliente 08250,19357118000113,Micro,GO,2,27,2025-03-12
8251,NovaSaaS Cliente 08251,12131539000113,Medium,SP,3,24,2025-08-12
8252,NovaSaaS Cliente 08252,53649798000138,Large,SP,4,8,2024-04-23
8253,NovaSaaS Cliente 08253,28770562000144,Small,RJ,5,8,2025-10-10
8254,NovaSaaS Cliente 08254,49361075000161,Micro,DF,5,9,2025-11-27
8255,NovaSaaS Cliente 08255,54815407000193,Medium,SP,3,26,2025-09-28
8256,NovaSaaS Cliente 08256,43668930000144,Small,SP,1,23,2025-06-12
8257,NovaSaaS Cliente 08257,47087110000114,Medium,DF,1,21,2024-11-23
8258,NovaSaaS Cliente 08258,77434665000158,Micro,MG,1,11,2024-05-29
8259,NovaSaaS Cliente 08259,45883683000141,Micro,SP,1,32,2025-10-29
8260,NovaSaaS Cliente 08260,56675985000190,Small,PR,1,24,2025-01-22
8261,NovaSaaS Cliente 08261,45841498000148,Medium,SP,4,13,2024-11-26
8262,NovaSaaS Cliente 08262,22024292000138,Small,MG,3,4,2024-10-13
8263,NovaSaaS Cliente 08263,77431124000174,Micro,SP,1,35,2024-06-08
8264,NovaSaaS Cliente 08264,82490999000153,Small,SC,3,32,2024-10-06
8265,NovaSaaS Cliente 08265,91013136000159,Medium,SC,5,13,2025-08-06
8266,NovaSaaS Cliente 08266,21760468000123,Micro,SP,1,11,2025-02-13
8267,NovaSaaS Cliente 08267,54659927000143,Medium,PR,1,39,2024-10-16
8268,NovaSaaS Cliente 08268,19657899000114,Medium,GO,2,30,2024-03-20
8269,NovaSaaS Cliente 08269,65670581000177,Small,MG,1,6,2024-10-30
8270,NovaSaaS Cliente 08270,29804921000131,Enterprise,DF,1,7,2024-06-06
8271,NovaSaaS Cliente 08271,58117709000120,Large,DF,3,22,2024-10-17
8272,NovaSaaS Cliente 08272,85394210000162,Small,SP,3,32,2024-04-19
8273,NovaSaaS Cliente 08273,42543334000161,Micro,SC,5,3,2025-11-23
8274,NovaSaaS Cliente 08274,24667645000138,Small,PE,1,1,2024-05-07
8275,NovaSaaS Cliente 08275,57873890000195,Micro,BA,5,25,2024-03-31
8276,NovaSaaS Cliente 08276,85942668000166,Small,BA,1,7,2025-04-23
8277,NovaSaaS Cliente 08277,40180266000192,Large,SP,2,23,2024-09-08
8278,NovaSaaS Cliente 08278,21580318000136,Large,GO,1,14,2025-12-29
8279,NovaSaaS Cliente 08279,48685133000159,Small,SP,1,34,2024-10-22
8280,NovaSaaS Cliente 08280,70668904000146,Small,RS,5,32,2025-04-20
8281,NovaSaaS Cliente 08281,94849867000146,Micro,CE,1,6,2025-09-01
8282,NovaSaaS Cliente 08282,66662826000114,Small,RJ,1,2,2025-12-20
8283,NovaSaaS Cliente 08283,24146263000129,Micro,PR,3,18,2025-08-14
8284,NovaSaaS Cliente 08284,10099495000187,Large,RS,1,30,2025-02-25
8285,NovaSaaS Cliente 08285,66232771000185,Large,GO,3,20,2025-08-18
8286,NovaSaaS Cliente 08286,39935866000119,Micro,MG,5,10,2024-07-26
8287,NovaSaaS Cliente 08287,39517400000111,Medium,SC,1,2,2025-09-28
8288,NovaSaaS Cliente 08288,37320115000119,Small,SP,1,40,2025-09-29
8289,NovaSaaS Cliente 08289,29262045000166,Medium,SP,2,36,2024-10-07
8290,NovaSaaS Cliente 08290,96598807000131,Small,SP,5,12,2024-02-19
8291,NovaSaaS Cliente 08291,98433976000177,Micro,MG,6,20,2025-05-15
8292,NovaSaaS Cliente 08292,20829248000110,Medium,PR,5,6,2024-03-15
8293,NovaSaaS Cliente 08293,20159542000173,Micro,SP,4,16,2024-01-13
8294,NovaSaaS Cliente 08294,70372908000188,Small,SP,2,28,2025-11-23
8295,NovaSaaS Cliente 08295,57282003000113,Micro,SP,5,26,2025-02-18
8296,NovaSaaS Cliente 08296,99999060000187,Medium,GO,4,12,2025-04-20
8297,NovaSaaS Cliente 08297,74482136000191,Medium,SP,1,15,2025-10-05
8298,NovaSaaS Cliente 08298,35139711000157,Micro,PR,4,22,2025-11-10
8299,NovaSaaS Cliente 08299,57908079000135,Small,PE,5,22,2025-11-30
8300,NovaSaaS Cliente 08300,99652839000160,Medium,CE,5,31,2024-04-07
8301,NovaSaaS Cliente 08301,92712990000137,Micro,RS,4,20,2024-08-24
8302,NovaSaaS Cliente 08302,54586297000193,Small,SP,4,32,2025-07-15
8303,NovaSaaS Cliente 08303,26133573000158,Medium,SP,5,11,2024-01-22
8304,NovaSaaS Cliente 08304,81674639000181,Small,SP,1,9,2024-06-20
8305,NovaSaaS Cliente 08305,77628747000164,Medium,BA,3,39,2025-01-11
8306,NovaSaaS Cliente 08306,10607181000135,Small,SP,5,9,2024-09-07
8307,NovaSaaS Cliente 08307,81558527000154,Medium,RJ,3,33,2024-05-06
8308,NovaSaaS Cliente 08308,42305167000188,Micro,SP,6,11,2025-10-19
8309,NovaSaaS Cliente 08309,40869138000144,Micro,MG,1,5,2024-11-23
8310,NovaSaaS Cliente 08310,46396244000140,Micro,RJ,1,16,2024-10-27
8311,NovaSaaS Cliente 08311,55512812000195,Large,RJ,1,4,2025-04-25
8312,NovaSaaS Cliente 08312,99752946000139,Large,SP,1,30,2025-05-05
8313,NovaSaaS Cliente 08313,43273615000186,Medium,MG,3,40,2024-12-26
8314,NovaSaaS Cliente 08314,61785696000125,Micro,SP,2,22,2025-10-10
8315,NovaSaaS Cliente 08315,59440446000180,Small,PR,1,40,2024-08-04
8316,NovaSaaS Cliente 08316,46321481000164,Medium,RS,4,36,2025-09-28
8317,NovaSaaS Cliente 08317,79729612000120,Medium,PR,4,39,2025-09-26
8318,NovaSaaS Cliente 08318,97730607000115,Micro,SP,1,28,2024-01-07
8319,NovaSaaS Cliente 08319,20249781000136,Large,SC,2,14,2025-07-05
8320,NovaSaaS Cliente 08320,11798530000168,Micro,MG,4,25,2024-04-25
8321,NovaSaaS Cliente 08321,57269640000142,Micro,RJ,1,11,2024-12-20
8322,NovaSaaS Cliente 08322,98874038000134,Large,SP,5,21,2025-11-02
8323,NovaSaaS Cliente 08323,89130808000161,Small,DF,3,31,2024-05-22
8324,NovaSaaS Cliente 08324,72352313000194,Small,MG,4,17,2025-02-15
8325,NovaSaaS Cliente 08325,32863278000120,Small,MG,1,20,2025-07-22
8326,NovaSaaS Cliente 08326,81341050000167,Enterprise,SP,4,14,2024-12-17
8327,NovaSaaS Cliente 08327,27761579000191,Micro,RS,1,3,2024-02-27
8328,NovaSaaS Cliente 08328,74589601000158,Medium,SP,5,7,2024-02-17
8329,NovaSaaS Cliente 08329,21899669000195,Small,BA,1,7,2025-01-13
8330,NovaSaaS Cliente 08330,57272502000163,Micro,SP,1,11,2024-01-19
8331,NovaSaaS Cliente 08331,12456408000169,Small,SP,4,3,2024-01-12
8332,NovaSaaS Cliente 08332,85170383000180,Small,BA,2,37,2025-11-27
8333,NovaSaaS Cliente 08333,43923082000127,Micro,MG,2,32,2025-01-24
8334,NovaSaaS Cliente 08334,49891336000159,Small,SP,1,34,2024-12-12
8335,NovaSaaS Cliente 08335,34212681000164,Medium,PE,5,22,2024-03-14
8336,NovaSaaS Cliente 08336,93203778000120,Small,DF,2,1,2025-07-28
8337,NovaSaaS Cliente 08337,32177581000150,Medium,RJ,2,7,2025-01-08
8338,NovaSaaS Cliente 08338,25617893000178,Medium,SC,1,9,2024-06-09
8339,NovaSaaS Cliente 08339,15472796000113,Small,RJ,3,30,2025-07-04
8340,NovaSaaS Cliente 08340,41776664000146,Small,PR,3,33,2024-06-22
8341,NovaSaaS Cliente 08341,73493029000122,Small,BA,1,28,2025-01-02
8342,NovaSaaS Cliente 08342,80541422000125,Small,RS,1,24,2025-02-13
8343,NovaSaaS Cliente 08343,95395170000155,Micro,RJ,3,15,2024-07-22
8344,NovaSaaS Cliente 08344,78997345000112,Small,SP,2,3,2025-10-02
8345,NovaSaaS Cliente 08345,74518789000147,Micro,PR,6,10,2025-05-29
8346,NovaSaaS Cliente 08346,55197184000112,Small,RS,1,33,2024-07-29
8347,NovaSaaS Cliente 08347,65885891000192,Enterprise,SC,1,25,2024-04-24
8348,NovaSaaS Cliente 08348,99575119000188,Small,SP,1,31,2024-08-28
8349,NovaSaaS Cliente 08349,74585248000128,Small,RJ,4,37,2024-12-06
8350,NovaSaaS Cliente 08350,43213565000115,Small,BA,2,12,2025-02-06
8351,NovaSaaS Cliente 08351,30246768000132,Medium,SP,1,25,2024-10-19
8352,NovaSaaS Cliente 08352,70018416000112,Small,CE,1,30,2024-01-30
8353,NovaSaaS Cliente 08353,76130990000169,Small,MG,1,31,2025-05-09
8354,NovaSaaS Cliente 08354,61650498000132,Medium,PE,1,36,2024-10-03
8355,NovaSaaS Cliente 08355,58945560000166,Micro,RJ,2,38,2024-09-02
8356,NovaSaaS Cliente 08356,86677498000170,Small,RJ,4,26,2025-02-10
8357,NovaSaaS Cliente 08357,82838120000150,Small,DF,1,34,2025-09-02
8358,NovaSaaS Cliente 08358,46799341000179,Medium,SC,2,30,2024-01-04
8359,NovaSaaS Cliente 08359,64930319000145,Enterprise,SP,6,13,2025-12-03
8360,NovaSaaS Cliente 08360,49762713000159,Medium,DF,4,2,2025-04-11
8361,NovaSaaS Cliente 08361,66160872000142,Small,RJ,6,37,2025-02-03
8362,NovaSaaS Cliente 08362,23637236000189,Micro,BA,1,23,2024-02-07
8363,NovaSaaS Cliente 08363,37007220000124,Small,SP,2,22,2025-06-03
8364,NovaSaaS Cliente 08364,88190962000124,Medium,CE,1,31,2025-06-10
8365,NovaSaaS Cliente 08365,72754758000146,Large,DF,6,6,2025-02-13
8366,NovaSaaS Cliente 08366,64671644000174,Medium,MG,5,19,2025-08-09
8367,NovaSaaS Cliente 08367,30013177000145,Micro,SP,3,30,2025-09-05
8368,NovaSaaS Cliente 08368,81170925000197,Medium,PR,2,17,2025-09-05
8369,NovaSaaS Cliente 08369,86771032000136,Large,SP,3,28,2024-08-26
8370,NovaSaaS Cliente 08370,31351590000194,Medium,MG,5,23,2025-05-07
8371,NovaSaaS Cliente 08371,71807956000127,Medium,SC,3,15,2024-02-11
8372,NovaSaaS Cliente 08372,68237940000138,Small,SP,5,27,2025-02-14
8373,NovaSaaS Cliente 08373,24090692000124,Medium,GO,4,19,2024-04-16
8374,NovaSaaS Cliente 08374,44043812000131,Small,BA,1,33,2024-08-12
8375,NovaSaaS Cliente 08375,80652093000123,Micro,RJ,4,3,2025-05-09
8376,NovaSaaS Cliente 08376,26850662000165,Medium,MG,1,33,2024-11-06
8377,NovaSaaS Cliente 08377,49080958000127,Large,CE,5,31,2025-09-23
8378,NovaSaaS Cliente 08378,16222298000117,Large,MG,2,29,2024-03-04
8379,NovaSaaS Cliente 08379,36221069000133,Small,DF,3,11,2025-12-11
8380,NovaSaaS Cliente 08380,62260344000170,Micro,SP,2,40,2025-05-31
8381,NovaSaaS Cliente 08381,24905926000148,Small,SP,1,27,2024-11-10
8382,NovaSaaS Cliente 08382,51973776000123,Large,PR,5,22,2024-01-19
8383,NovaSaaS Cliente 08383,53984118000115,Medium,SP,4,10,2024-01-31
8384,NovaSaaS Cliente 08384,38048704000174,Enterprise,RJ,6,18,2024-10-29
8385,NovaSaaS Cliente 08385,32020306000172,Small,PR,3,18,2025-02-22
8386,NovaSaaS Cliente 08386,19604308000151,Small,SP,1,14,2025-01-05
8387,NovaSaaS Cliente 08387,91188820000156,Medium,SP,1,13,2024-08-05
8388,NovaSaaS Cliente 08388,83481096000131,Micro,SP,2,5,2025-04-20
8389,NovaSaaS Cliente 08389,26700874000153,Enterprise,SP,2,29,2025-03-25
8390,NovaSaaS Cliente 08390,32310307000174,Small,SP,2,9,2024-09-07
8391,NovaSaaS Cliente 08391,41674553000178,Micro,SP,1,19,2024-08-25
