subscription_id,customer_id,plan_id,start_date,cancel_date,subscription_status,discount_pct,net_monthly_price
7888,7888,3,2025-11-13,,Active,0.2,479.92
7889,7889,1,2025-01-02,,Active,0.0,99.9
7890,7890,3,2025-07-25,,Active,0.1,539.91
7891,7891,2,2025-12-02,,Active,0.0,249.9
7892,7892,2,2024-09-01,2025-03-29,Cancelled,0.1,224.91
7893,7893,1,2025-07-23,,Active,0.1,89.91
7894,7894,3,2025-08-17,,Active,0.0,599.9
7895,7895,2,2024-06-09,,Active,0.0,249.9
7896,7896,2,2024-06-14,2024-08-23,Cancelled,0.0,249.9
7897,7897,1,2024-04-28,2025-12-08,Cancelled,0.0,99.9
7898,7898,1,2025-03-25,,Active,0.0,99.9
7899,7899,1,2025-07-10,,Active,0.1,89.91
7900,7900,3,2025-07-03,,Active,0.0,599.9
7901,7901,1,2024-10-10,,Active,0.0,99.9
7902,7902,1,2025-05-29,,Active,0.05,94.9
7903,7903,1,2024-01-22,2025-10-25,Cancelled,0.0,99.9
7904,7904,1,2025-04-25,,Active,0.1,89.91
7905,7905,2,2024-12-12,2025-06-28,Cancelled,0.0,249.9
7906,7906,2,2025-08-29,,Active,0.0,249.9
7907,7907,3,2025-12-08,,Active,0.15,509.92
7908,7908,2,2025-02-10,2025-11-01,Cancelled,0.15,212.42
7909,7909,1,2025-03-30,,Active,0.0,99.9
7910,7910,4,2025-11-09,,Active,0.05,1424.9
7911,7911,4,2024-09-07,,Active,0.1,1349.91
7912,7912,2,2024-04-15,,Active,0.0,249.9
7913,7913,2,2025-01-05,,Active,0.0,249.9
7914,7914,1,2024-09-17,,Active,0.05,94.9
7915,7915,4,2025-04-09,,Active,0.1,1349.91
7916,7916,2,2025-07-26,,Active,0.1,224.91
7917,7917,2,2025-01-03,,Active,0.0,249.9
7918,7918,2,2024-08-13,2024-10-08,Cancelled,0.05,237.4
7919,7919,2,2025-02-16,,Active,0.0,249.9
7920,7920,3,2024-11-19,,Active,0.05,569.9
7921,7921,1,2024-05-15,,Active,0.0,99.9
7922,7922,2,2025-07-18,,Active,0.05,237.4
7923,7923,2,2024-08-30,2025-09-08,Cancelled,0.0,249.9
7924,7924,3,2025-01-28,,Active,0.05,569.9
7925,7925,1,2025-10-26,,Active,0.0,99.9
7926,7926,3,2024-05-17,,Active,0.0,599.9
7927,7927,3,2024-11-08,2025-05-17,Cancelled,0.0,599.9
7928,7928,3,2024-05-07,2024-11-07,Cancelled,0.05,569.9
7929,7929,1,2024-11-15,,Active,0.0,99.9
7930,7930,1,2024-08-08,2024-09-16,Cancelled,0.05,94.9
7931,7931,3,2025-10-31,,Active,0.0,599.9
7932,7932,1,2024-08-09,,Active,0.0,99.9
7933,7933,1,2025-03-24,,Active,0.0,99.9
7934,7934,2,2024-04-09,,Active,0.0,249.9
7935,7935,4,2024-11-29,,Active,0.1,1349.91
7936,7936,4,2025-09-02,,Active,0.05,1424.9
7937,7937,3,2025-05-06,,Active,0.0,599.9
7938,7938,4,2024-07-25,,Active,0.0,1499.9
7939,7939,4,2025-12-11,,Active,0.0,1499.9
7940,7940,1,2025-08-09,,Active,0.15,84.92
7941,7941,4,2024-10-21,,Active,0.0,1499.9
7942,7942,3,2025-12-12,,Active,0.2,479.92
7943,7943,4,2024-05-16,,Active,0.05,1424.9
7944,7944,4,2024-08-30,,Active,0.2,1199.92
7945,7945,3,2025-11-11,,Active,0.0,599.9
7946,7946,1,2025-12-10,,Active,0.2,79.92
7947,7947,1,2025-08-24,,Active,0.15,84.92
7948,7948,3,2024-05-19,,Active,0.0,599.9
7949,7949,3,2024-06-08,,Active,0.2,479.92
7950,7950,4,2025-04-18,,Active,0.0,1499.9
7951,7951,1,2024-02-10,,Active,0.0,99.9
7952,7952,3,2025-12-25,,Active,0.0,599.9
7953,7953,1,2025-11-19,,Active,0.0,99.9
7954,7954,3,2025-08-13,,Active,0.05,569.9
7955,7955,1,2025-12-08,,Active,0.05,94.9
7956,7956,1,2024-06-16,,Active,0.0,99.9
7957,7957,1,2025-10-06,,Active,0.0,99.9
7958,7958,2,2024-07-07,,Active,0.0,249.9
7959,7959,2,2024-03-29,,Active,0.05,237.4
7960,7960,4,2024-07-10,,Active,0.0,1499.9
7961,7961,1,2025-07-20,,Active,0.0,99.9
7962,7962,4,2025-11-20,,Active,0.0,1499.9
7963,7963,3,2025-03-23,,Active,0.1,539.91
7964,7964,1,2024-06-28,,Active,0.05,94.9
7965,7965,3,2025-03-15,,Active,0.2,479.92
7966,7966,3,2025-01-07,,Active,0.05,569.9
7967,7967,3,2025-01-13,2025-12-27,Cancelled,0.0,599.9
7968,7968,2,2024-09-12,,Active,0.15,212.42
7969,7969,2,2024-04-11,,Active,0.0,249.9
7970,7970,1,2024-09-21,2025-05-29,Cancelled,0.0,99.9
7971,7971,4,2025-10-12,,Active,0.05,1424.9
7972,7972,3,2024-10-25,2025-08-27,Cancelled,0.0,599.9
7973,7973,2,2024-01-16,,Active,0.0,249.9
7974,7974,1,2024-09-09,,Active,0.0,99.9
7975,7975,1,2024-12-02,,Active,0.0,99.9
7976,7976,1,2025-03-14,,Active,0.0,99.9
7977,7977,3,2025-04-14,,Active,0.05,569.9
7978,7978,2,2024-11-07,,Active,0.0,249.9
7979,7979,2,2024-04-14,,Active,0.0,249.9
7980,7980,3,2024-11-18,,Active,0.05,569.9
7981,7981,2,2024-01-03,,Active,0.0,249.9
7982,7982,2,2025-01-04,,Active,0.1,224.91
7983,7983,2,2024-11-21,,Active,0.05,237.4
7984,7984,2,2024-09-17,,Active,0.0,249.9
7985,7985,2,2025-04-28,2025-11-26,Cancelled,0.05,237.4
7986,7986,3,2025-07-05,,Active,0.0,599.9
7987,7987,2,2024-07-11,,Active,0.05,237.4
7988,7988,2,2025-01-03,,Active,0.0,249.9
7989,7989,4,2025-01-07,,Active,0.0,1499.9
7990,7990,2,2025-01-07,,Active,0.0,249.9
7991,7991,1,2024-10-21,2024-12-30,Cancelled,0.0,99.9
7992,7992,3,2024-06-02,,Active,0.1,539.91
7993,7993,1,2024-05-05,,Active,0.0,99.9
7994,7994,3,2024-01-23,,Active,0.0,599.9
7995,7995,1,2024-02-08,,Active,0.0,99.9
7996,7996,1,2025-08-14,,Active,0.15,84.92
7997,7997,2,2024-02-21,2025-05-23,Cancelled,0.1,224.91
7998,7998,2,2025-09-17,,Active,0.15,212.42
7999,7999,2,2025-10-17,,Active,0.1,224.91
8000,8000,3,2024-06-25,,Active,0.0,599.9
8001,8001,1,2024-11-19,,Active,0.05,94.9
8002,8002,3,2024-09-20,2025-05-09,Cancelled,0.05,569.9
8003,8003,3,2024-10-14,,Active,0.2,479.92
8004,8004,1,2024-09-18,,Active,0.1,89.91
8005,8005,4,2024-09-07,,Active,0.05,1424.9
8006,8006,1,2025-05-15,,Active,0.05,94.9
8007,8007,1,2024-10-28,2025-03-05,Cancelled,0.2,79.92
8008,8008,4,2024-05-16,,Active,0.0,1499.9
8009,8009,2,2024-10-03,,Active,0.2,199.92
8010,8010,3,2025-12-16,,Active,0.0,599.9
8011,8011,3,2025-12-23,,Active,0.0,599.9
8012,8012,2,2024-02-15,,Active,0.0,249.9
8013,8013,4,2025-02-24,,Active,0.0,1499.9
8014,8014,1,2025-12-12,,Active,0.0,99.9
8015,8015,2,2024-05-21,,Active,0.0,249.9
8016,8016,1,2024-02-20,,Active,0.0,99.9
8017,8017,1,2024-06-03,,Active,0.0,99.9
8018,8018,2,2024-08-20,,Active,0.0,249.9
8019,8019,3,2025-11-14,,Active,0.05,569.9
8020,8020,4,2024-07-02,,Active,0.0,1499.9
8021,8021,3,2024-08-30,,Active,0.15,509.92
8022,8022,1,2024-07-08,,Active,0.0,99.9
8023,8023,3,2024-10-13,,Active,0.0,599.9
8024,8024,2,2025-12-28,,Active,0.15,212.42
8025,8025,4,2024-03-02,,Active,0.0,1499.9
8026,8026,2,2024-12-01,2025-09-17,Cancelled,0.1,224.91
8027,8027,1,2025-03-24,,Active,0.0,99.9
8028,8028,2,2024-03-28,,Active,0.05,237.4
8029,8029,2,2024-02-02,,Active,0.2,199.92
8030,8030,3,2025-12-19,,Active,0.0,599.9
8031,8031,2,2024-07-15,,Active,0.05,237.4
8032,8032,3,2024-06-26,,Active,0.1,539.91
8033,8033,1,2024-09-11,,Active,0.0,99.9
8034,8034,2,2024-02-23,,Active,0.0,249.9
8035,8035,4,2024-04-17,,Active,0.0,1499.9
8036,8036,2,2024-01-18,,Active,0.0,249.9
8037,8037,1,2025-01-25,,Active,0.05,94.9
8038,8038,1,2024-12-04,2025-11-09,Cancelled,0.05,94.9
8039,8039,3,2024-07-19,,Active,0.0,599.9
8040,8040,4,2025-11-02,,Active,0.0,1499.9
8041,8041,2,2024-08-11,,Active,0.0,249.9
8042,8042,2,2024-01-13,2025-08-25,Cancelled,0.0,249.9
8043,8043,3,2024-03-13,,Active,0.0,599.9
8044,8044,2,2025-06-14,,Active,0.05,237.4
8045,8045,3,2025-01-24,,Active,0.0,599.9
8046,8046,2,2024-07-09,2024-10-21,Cancelled,0.05,237.4
8047,8047,3,2024-06-29,,Active,0.0,599.9
8048,8048,2,2024-06-09,,Active,0.0,249.9
8049,8049,2,2024-11-04,,Active,0.0,249.9
8050,8050,1,2025-05-29,2025-12-11,Cancelled,0.0,99.9
8051,8051,2,2025-04-11,,Active,0.15,212.42
8052,8052,1,2025-06-30,,Active,0.2,79.92
8053,8053,1,2024-01-31,,Active,0.0,99.9
8054,8054,4,2025-02-12,,Active,0.2,1199.92
8055,8055,1,2025-07-12,,Active,0.0,99.9
8056,8056,2,2024-05-27,,Active,0.05,237.4
8057,8057,1,2025-03-02,,Active,0.0,99.9
8058,8058,2,2024-01-05,,Active,0.05,237.4
8059,8059,2,2025-10-27,,Active,0.15,212.42
8060,8060,3,2025-06-22,,Active,0.15,509.92
8061,8061,1,2025-03-31,,Active,0.15,84.92
8062,8062,1,2025-03-14,2025-11-20,Cancelled,0.0,99.9
8063,8063,2,2025-05-04,,Active,0.1,224.91
8064,8064,2,2024-11-04,,Active,0.0,249.9
8065,8065,2,2025-12-07,,Active,0.0,249.9
8066,8066,1,2024-06-05,,Active,0.0,99.9
8067,8067,1,2025-08-15,,Active,0.0,99.9
8068,8068,2,2025-07-10,,Active,0.05,237.4
8069,8069,2,2025-09-04,,Active,0.05,237.4
8070,8070,3,2024-02-21,,Active,0.0,599.9
8071,8071,2,2024-11-21,,Active,0.1,224.91
8072,8072,2,2025-04-14,,Active,0.0,249.9
8073,8073,4,2025-03-28,,Active,0.15,1274.92
8074,8074,2,2025-05-18,,Active,0.1,224.91
8075,8075,1,2025-04-08,,Active,0.0,99.9
8076,8076,2,2024-06-12,,Active,0.05,237.4
8077,8077,1,2025-08-28,,Active,0.0,99.9
8078,8078,1,2024-12-19,,Active,0.0,99.9
8079,8079,2,2025-12-10,,Active,0.2,199.92
8080,8080,3,2025-01-15,,Active,0.0,599.9
8081,8081,2,2025-01-27,,Active,0.15,212.42
8082,8082,1,2025-03-08,,Active,0.1,89.91
8083,8083,3,2025-09-28,,Active,0.1,539.91
8084,8084,1,2025-10-20,,Active,0.0,99.9
8085,8085,3,2025-03-03,,Active,0.15,509.92
8086,8086,2,2025-02-03,,Active,0.0,249.9
8087,8087,1,2024-02-09,2024-05-22,Cancelled,0.15,84.92
8088,8088,2,2024-02-19,,Active,0.0,249.9
8089,8089,3,2025-06-22,,Active,0.05,569.9
8090,8090,2,2024-09-09,2025-04-30,Cancelled,0.0,249.9
8091,8091,3,2024-11-15,,Active,0.1,539.91
8092,8092,1,2025-04-04,,Active,0.2,79.92
8093,8093,2,2024-06-11,,Active,0.0,249.9
8094,8094,2,2024-08-31,,Active,0.0,249.9
8095,8095,3,2024-02-01,,Active,0.1,539.91
8096,8096,1,2025-07-15,,Active,0.0,99.9
8097,8097,1,2025-01-06,,Active,0.0,99.9
8098,8098,3,2024-05-18,,Active,0.2,479.92
8099,8099,2,2025-03-11,,Active,0.0,249.9
8100,8100,1,2024-04-14,,Active,0.15,84.92
8101,8101,2,2025-07-24,2025-10-06,Cancelled,0.0,249.9
8102,8102,1,2024-06-17,,Active,0.05,94.9
8103,8103,3,2024-07-16,,Active,0.0,599.9
8104,8104,1,2025-10-02,,Active,0.05,94.9
8105,8105,2,2025-06-27,,Active,0.05,237.4
8106,8106,1,2025-05-12,,Active,0.0,99.9
8107,8107,2,2025-03-15,,Active,0.0,249.9
8108,8108,2,2025-01-15,,Active,0.1,224.91
8109,8109,3,2024-05-20,,Active,0.0,599.9
8110,8110,2,2024-08-07,,Active,0.0,249.9
8111,8111,2,2025-12-04,,Active,0.0,249.9
8112,8112,1,2025-11-02,,Active,0.0,99.9
8113,8113,1,2025-06-14,,Active,0.0,99.9
8114,8114,3,2025-10-11,,Active,0.1,539.91
8115,8115,2,2025-08-10,,Active,0.1,224.91
8116,8116,4,2024-10-18,,Active,0.0,1499.9
8117,8117,4,2025-06-07,,Active,0.05,1424.9
8118,8118,2,2025-07-04,,Active,0.0,249.9
8119,8119,3,2024-04-11,,Active,0.0,599.9
8120,8120,2,2025-10-29,,Active,0.1,224.91
8121,8121,2,2024-12-26,2025-02-28,Cancelled,0.0,249.9
8122,8122,2,2024-08-17,,Active,0.05,237.4
8123,8123,3,2024-12-12,,Active,0.15,509.92
8124,8124,2,2024-08-28,,Active,0.05,237.4
8125,8125,1,2024-08-31,2025-02-06,Cancelled,0.0,99.9
8126,8126,1,2025-02-02,,Active,0.05,94.9
8127,8127,4,2025-12-30,,Active,0.15,1274.92
8128,8128,4,2024-10-25,,Active,0.05,1424.9
8129,8129,2,2024-06-05,,Active,0.05,237.4
8130,8130,2,2025-07-10,,Active,0.0,249.9
8131,8131,4,2024-08-03,,Active,0.1,1349.91
8132,8132,3,2025-01-27,,Active,0.0,599.9
8133,8133,3,2024-07-04,2024-09-18,Cancelled,0.1,539.91
8134,8134,3,2024-06-03,,Active,0.05,569.9
8135,8135,1,2024-07-03,,Active,0.0,99.9
8136,8136,2,2024-09-17,,Active,0.15,212.42
8137,8137,1,2025-11-29,,Active,0.05,94.9
8138,8138,2,2025-05-05,2025-11-27,Cancelled,0.05,237.4
8139,8139,3,2025-05-23,,Active,0.05,569.9
8140,8140,3,2024-02-09,,Active,0.15,509.92
8141,8141,1,2024-01-08,2025-05-05,Cancelled,0.05,94.9
8142,8142,2,2024-09-07,2025-12-02,Cancelled,0.1,224.91
8143,8143,2,2025-10-10,,Active,0.05,237.4
8144,8144,2,2024-01-12,,Active,0.1,224.91
8145,8145,2,2025-07-14,,Active,0.1,224.91
8146,8146,2,2025-08-23,2025-12-01,Cancelled,0.2,199.92
8147,8147,2,2024-07-22,2025-10-01,Cancelled,0.05,237.4
8148,8148,2,2024-03-26,,Active,0.0,249.9
8149,8149,3,2024-04-22,2025-08-16,Cancelled,0.15,509.92
8150,8150,3,2024-02-26,,Active,0.05,569.9
8151,8151,4,2025-09-08,2025-12-24,Cancelled,0.05,1424.9
8152,8152,2,2025-07-28,,Active,0.1,224.91
8153,8153,1,2025-05-06,,Active,0.0,99.9
8154,8154,3,2024-03-06,,Active,0.1,539.91
8155,8155,3,2025-11-25,,Active,0.2,479.92
8156,8156,2,2025-05-15,,Active,0.1,224.91
8157,8157,1,2025-08-28,,Active,0.1,89.91
8158,8158,1,2024-10-04,,Active,0.1,89.91
8159,8159,3,2024-05-24,,Active,0.05,569.9
8160,8160,1,2025-08-23,2025-12-26,Cancelled,0.05,94.9
8161,8161,2,2024-02-07,,Active,0.2,199.92
8162,8162,4,2024-05-13,,Active,0.05,1424.9
8163,8163,1,2024-04-22,,Active,0.0,99.9
8164,8164,1,2024-03-02,,Active,0.0,99.9
8165,8165,1,2025-02-06,,Active,0.0,99.9
8166,8166,2,2024-06-15,2025-05-18,Cancelled,0.05,237.4
8167,8167,3,2025-12-07,,Active,0.0,599.9
8168,8168,3,2025-11-12,,Active,0.15,509.92
8169,8169,1,2024-05-03,,Active,0.0,99.9
8170,8170,2,2025-08-29,,Active,0.15,212.42
8171,8171,1,2024-01-29,,Active,0.15,84.92
8172,8172,4,2024-07-27,,Active,0.2,1199.92
8173,8173,2,2025-04-27,,Active,0.0,249.9
8174,8174,1,2024-05-30,,Active,0.0,99.9
8175,8175,2,2024-02-27,,Active,0.1,224.91
8176,8176,2,2024-04-24,,Active,0.15,212.42
8177,8177,4,2025-04-26,,Active,0.0,1499.9
8178,8178,1,2024-06-10,,Active,0.0,99.9
8179,8179,2,2024-06-28,,Active,0.0,249.9
8180,8180,2,2024-05-29,,Active,0.0,249.9
8181,8181,2,2025-10-06,,Active,0.1,224.91
8182,8182,3,2025-10-11,,Active,0.2,479.92
8183,8183,1,2025-08-11,,Active,0.0,99.9
8184,8184,4,2024-01-15,,Active,0.2,1199.92
8185,8185,1,2024-07-02,,Active,0.1,89.91
8186,8186,2,2025-10-05,,Active,0.0,249.9
8187,8187,1,2025-02-08,2025-03-16,Cancelled,0.0,99.9
8188,8188,1,2024-01-31,,Active,0.0,99.9
8189,8189,1,2024-07-01,,Active,0.0,99.9
8190,8190,3,2025-08-27,,Active,0.0,599.9
8191,8191,1,2025-10-04,2025-11-16,Cancelled,0.15,84.92
8192,8192,1,2024-11-07,,Active,0.0,99.9
8193,8193,4,2024-04-20,,Active,0.2,1199.92
8194,8194,2,2024-02-26,,Active,0.0,249.9
8195,8195,3,2024-06-13,,Active,0.0,599.9
8196,8196,1,2025-08-07,,Active,0.1,89.91
8197,8197,4,2025-08-27,,Active,0.2,1199.92
8198,8198,2,2024-07-06,,Active,0.0,249.9
8199,8199,2,2025-12-15,,Active,0.0,249.9
8200,8200,1,2025-10-03,,Active,0.05,94.9
8201,8201,1,2025-12-22,,Active,0.2,79.92
8202,8202,3,2025-07-03,,Active,0.0,599.9
8203,8203,4,2025-02-22,,Active,0.05,1424.9
8204,8204,2,2025-12-18,,Active,0.0,249.9
8205,8205,2,2025-05-18,,Active,0.0,249.9
8206,8206,2,2025-08-31,,Active,0.0,249.9
8207,8207,2,2024-10-21,,Active,0.05,237.4
8208,8208,1,2024-06-25,,Active,0.15,84.92
8209,8209,3,2025-02-23,,Active,0.0,599.9
8210,8210,1,2024-10-26,,Active,0.05,94.9
8211,8211,1,2024-09-13,,Active,0.1,89.91
8212,8212,1,2025-05-24,2025-10-04,Cancelled,0.0,99.9
8213,8213,3,2025-03-22,,Active,0.0,599.9
8214,8214,2,2024-08-19,,Active,0.15,212.42
8215,8215,3,2024-06-25,,Active,0.0,599.9
8216,8216,1,2025-02-03,2025-07-13,Cancelled,0.0,99.9
8217,8217,2,2024-08-27,,Active,0.0,249.9
8218,8218,1,2024-06-22,,Active,0.05,94.9
8219,8219,2,2024-06-11,,Active,0.0,249.9
8220,8220,2,2025-04-29,,Active,0.2,199.92
8221,8221,2,2024-10-30,,Active,0.05,237.4
8222,8222,2,2024-09-07,,Active,0.0,249.9
8223,8223,3,2024-03-25,,Active,0.0,599.9
8224,8224,3,2024-02-10,,Active,0.15,509.92
8225,8225,2,2025-05-22,2025-10-21,Cancelled,0.1,224.91
8226,8226,4,2025-12-08,,Active,0.05,1424.9
8227,8227,3,2024-08-25,,Active,0.0,599.9
8228,8228,1,2025-09-08,,Active,0.0,99.9
8229,8229,2,2025-03-15,,Active,0.05,237.4
8230,8230,2,2024-08-10,,Active,0.0,249.9
8231,8231,1,2025-02-18,2025-04-20,Cancelled,0.1,89.91
8232,8232,3,2024-04-04,,Active,0.15,509.92
8233,8233,3,2024-09-03,,Active,0.15,509.92
8234,8234,2,2025-06-21,,Active,0.0,249.9
8235,8235,1,2025-09-14,,Active,0.0,99.9
8236,8236,1,2024-06-10,,Active,0.05,94.9
8237,8237,1,2025-10-27,,Active,0.0,99.9
8238,8238,3,2025-03-18,,Active,0.05,569.9
8239,8239,2,2024-06-16,,Active,0.0,249.9
8240,8240,1,2025-07-23,,Active,0.0,99.9
8241,8241,1,2025-10-06,,Active,0.0,99.9
8242,8242,1,2024-07-18,,Active,0.05,94.9
8243,8243,3,2024-03-18,,Active,0.1,539.91
8244,8244,2,2024-07-27,2025-11-15,Cancelled,0.0,249.9
8245,8245,2,2025-07-07,,Active,0.0,249.9
8246,8246,1,2024-02-15,,Active,0.0,99.9
8247,8247,2,2024-07-30,,Active,0.2,199.92
8248,8248,4,2024-08-21,,Active,0.0,1499.9
8249,8249,1,2024-01-13,,Active,0.0,99.9
8250,8250,2,2025-03-12,,Active,0.1,224.91
8251,8251,2,2025-08-12,,Active,0.0,249.9
8252,8252,3,2024-04-23,,Active,0.0,599.9
8253,8253,3,2025-10-10,,Active,0.15,509.92
8254,8254,1,2025-11-27,,Active,0.05,94.9
8255,8255,4,2025-09-28,,Active,0.0,1499.9
8256,8256,3,2025-06-12,,Active,0.05,569.9
8257,8257,2,2024-11-23,,Active,0.05,237.4
8258,8258,1,2024-05-29,2025-06-08,Cancelled,0.0,99.9
8259,8259,2,2025-10-29,,Active,0.2,199.92
8260,8260,1,2025-01-22,2025-11-15,Cancelled,0.0,99.9
8261,8261,3,2024-11-26,,Active,0.0,599.9
8262,8262,1,2024-10-13,,Active,0.0,99.9
8263,8263,1,2024-06-08,2024-08-31,Cancelled,0.05,94.9
8264,8264,2,2024-10-06,,Active,0.05,237.4
8265,8265,3,2025-08-06,,Active,0.0,599.9
8266,8266,2,2025-02-13,,Active,0.1,224.91
8267,8267,3,2024-10-16,,Active,0.0,599.9
8268,8268,2,2024-03-20,2025-01-22,Cancelled,0.05,237.4
8269,8269,2,2024-10-30,,Active,0.0,249.9
8270,8270,3,2024-06-06,,Active,0.2,479.92
8271,8271,3,2024-10-17,,Active,0.1,539.91
8272,8272,1,2024-04-19,2025-11-03,Cancelled,0.0,99.9
8273,8273,1,2025-11-23,,Active,0.0,99.9
8274,8274,1,2024-05-07,,Active,0.0,99.9
8275,8275,1,2024-03-31,,Active,0.0,99.9
8276,8276,2,2025-04-23,,Active,0.1,224.91
8277,8277,1,2024-09-08,,Active,0.0,99.9
8278,8278,4,2025-12-29,,Active,0.0,1499.9
8279,8279,2,2024-10-22,2025-09-18,Cancelled,0.0,249.9
8280,8280,1,2025-04-20,,Active,0.0,99.9
8281,8281,2,2025-09-01,,Active,0.0,249.9
8282,8282,2,2025-12-20,,Active,0.1,224.91
8283,8283,2,2025-08-14,,Active,0.15,212.42
8284,8284,3,2025-02-25,,Active,0.0,599.9
8285,8285,3,2025-08-18,,Active,0.1,539.91
8286,8286,1,2024-07-26,,Active,0.15,84.92
8287,8287,2,2025-09-28,,Active,0.0,249.9
8288,8288,2,2025-09-29,,Active,0.1,224.91
8289,8289,2,2024-10-07,,Active,0.15,212.42
8290,8290,1,2024-02-19,,Active,0.1,89.91
8291,8291,1,2025-05-15,,Active,0.0,99.9
8292,8292,3,2024-03-15,,Active,0.0,599.9
8293,8293,1,2024-01-13,,Active,0.0,99.9
8294,8294,3,2025-11-23,,Active,0.1,539.91
8295,8295,1,2025-02-18,,Active,0.1,89.91
8296,8296,2,2025-04-20,,Active,0.05,237.4
8297,8297,2,2025-10-05,,Active,0.15,212.42
8298,8298,1,2025-11-10,,Active,0.0,99.9
8299,8299,2,2025-11-30,,Active,0.05,237.4
8300,8300,2,2024-04-07,,Active,0.0,249.9
8301,8301,1,2024-08-24,,Active,0.05,94.9
8302,8302,2,2025-07-15,,Active,0.0,249.9
8303,8303,2,2024-01-22,,Active,0.0,249.9
8304,8304,2,2024-06-20,,Active,0.0,249.9
8305,8305,3,2025-01-11,,Active,0.0,599.9
8306,8306,1,2024-09-07,,Active,0.15,84.92
8307,8307,3,2024-05-06,,Active,0.0,599.9
8308,8308,2,2025-10-19,,Active,0.15,212.42
8309,8309,1,2024-11-23,,Active,0.1,89.91
8310,8310,1,2024-10-27,,Active,0.15,84.92
8311,8311,3,2025-04-25,,Active,0.1,539.91
8312,8312,4,2025-05-05,,Active,0.0,1499.9
8313,8313,3,2024-12-26,,Active,0.0,599.9
8314,8314,1,2025-10-10,2025-11-14,Cancelled,0.0,99.9
8315,8315,1,2024-08-04,,Active,0.0,99.9
8316,8316,1,2025-09-28,,Active,0.0,99.9
8317,8317,1,2025-09-26,,Active,0.1,89.91
8318,8318,1,2024-01-07,,Active,0.05,94.9
8319,8319,2,2025-07-05,,Active,0.0,249.9
8320,8320,1,2024-04-25,,Active,0.0,99.9
8321,8321,1,2024-12-20,2025-08-31,Cancelled,0.1,89.91
8322,8322,3,2025-11-02,,Active,0.0,599.9
8323,8323,1,2024-05-22,,Active,0.0,99.9
8324,8324,2,2025-02-15,,Active,0.1,224.91
8325,8325,1,2025-07-22,2025-11-24,Cancelled,0.0,99.9
8326,8326,4,2024-12-17,,Active,0.0,1499.9
8327,8327,3,2024-02-27,,Active,0.0,599.9
8328,8328,3,2024-02-17,,Active,0.0,599.9
8329,8329,1,2025-01-13,,Active,0.0,99.9
8330,8330,1,2024-01-19,,Active,0.1,89.91
8331,8331,2,2024-01-12,,Active,0.05,237.4
8332,8332,1,2025-11-27,,Active,0.2,79.92
8333,8333,3,2025-01-24,,Active,0.0,599.9
8334,8334,2,2024-12-12,,Active,0.0,249.9
8335,8335,1,2024-03-14,2025-05-29,Cancelled,0.05,94.9
8336,8336,2,2025-07-28,,Active,0.05,237.4
8337,8337,3,2025-01-08,,Active,0.05,569.9
8338,8338,2,2024-06-09,,Active,0.0,249.9
8339,8339,3,2025-07-04,,Active,0.0,599.9
8340,8340,3,2024-06-22,,Active,0.1,539.91
8341,8341,1,2025-01-02,2025-12-08,Cancelled,0.1,89.91
8342,8342,1,2025-02-13,,Active,0.0,99.9
8343,8343,1,2024-07-22,,Active,0.15,84.92
8344,8344,2,2025-10-02,,Active,0.1,224.91
8345,8345,1,2025-05-29,,Active,0.0,99.9
8346,8346,1,2024-07-29,,Active,0.05,94.9
8347,8347,4,2024-04-24,,Active,0.0,1499.9
8348,8348,1,2024-08-28,,Active,0.15,84.92
8349,8349,2,2024-12-06,,Active,0.0,249.9
8350,8350,3,2025-02-06,2025-07-06,Cancelled,0.15,509.92
8351,8351,1,2024-10-19,,Active,0.05,94.9
8352,8352,1,2024-01-30,2024-06-30,Cancelled,0.0,99.9
8353,8353,1,2025-05-09,,Active,0.15,84.92
8354,8354,3,2024-10-03,,Active,0.1,539.91
8355,8355,1,2024-09-02,2025-11-05,Cancelled,0.05,94.9
8356,8356,3,2025-02-10,,Active,0.0,599.9
8357,8357,2,2025-09-02,,Active,0.05,237.4
8358,8358,2,2024-01-04,,Active,0.05,237.4
8359,8359,4,2025-12-03,,Active,0.0,1499.9
8360,8360,2,2025-04-11,,Active,0.0,249.9
8361,8361,2,2025-02-03,,Active,0.2,199.92
8362,8362,1,2024-02-07,,Active,0.1,89.91
8363,8363,1,2025-06-03,,Active,0.0,99.9
8364,8364,1,2025-06-10,,Active,0.15,84.92
8365,8365,3,2025-02-13,,Active,0.0,599.9
8366,8366,3,2025-08-09,,Active,0.1,539.91
8367,8367,1,2025-09-05,,Active,0.0,99.9
8368,8368,2,2025-09-05,2025-12-21,Cancelled,0.0,249.9
8369,8369,2,2024-08-26,,Active,0.0,249.9
8370,8370,3,2025-05-07,,Active,0.0,599.9
8371,8371,3,2024-02-11,2025-05-19,Cancelled,0.2,479.92
8372,8372,2,2025-02-14,,Active,0.2,199.92
8373,8373,4,2024-04-16,2025-03-01,Cancelled,0.0,1499.9
8374,8374,1,2024-08-12,2025-12-31,Cancelled,0.2,79.92
8375,8375,1,2025-05-09,,Active,0.2,79.92
8376,8376,3,2024-11-06,2025-03-11,Cancelled,0.0,599.9
8377,8377,3,2025-09-23,,Active,0.0,599.9
8378,8378,4,2024-03-04,,Active,0.0,1499.9
8379,8379,2,2025-12-11,,Active,0.0,249.9
8380,8380,1,2025-05-31,,Active,0.0,99.9
